log_file_path,iteration_no,tor_status,location,codec,caller_pesq_raw,caller_pesq_mos,callee_pesq_raw,callee_pesq_mos,caller_jitter_mean,caller_jitter_median,caller_jitter_max,caller_jitter_range,caller_jitter_iqr,caller_jitter_std_dev,callee_jitter_mean,callee_jitter_median,callee_jitter_max,callee_jitter_range,callee_jitter_iqr,callee_jitter_std_dev
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,15,Tor,11TelAviv-Sydney3,speex,2.828,2.572,2.355,1.967,23.9002965116279,23.1355,43.878,43.878,4.067,3.99669273656917,37.1339160728424,36.573,71.043,71.043,8.687,6.99134930529437
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,16,Tor,11TelAviv-Sydney3,speex,3.001,2.824,2.428,2.049,23.3232392026578,22.8705,37.378,37.378,3.45975,3.563876220956,37.6284802839117,37.059,63.737,63.737,8.00975,6.80911876926638
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,17,Tor,11TelAviv-Sydney3,speex,2.996,2.816,2.314,1.923,21.9717250830565,21.7465,32.927,32.927,2.31175,2.60006949264546,37.0710268774704,35.839,84.484,84.484,8.868,7.97876297016569
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,18,Tor,11TelAviv-Sydney3,speex,2.765,2.483,2.754,2.467,23.4974543189369,22.8905,48.391,48.391,2.826,4.20305540987269,26.0174252964427,24.318,55.68,55.68,4.708,5.82819355163407
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,19,Tor,11TelAviv-Sydney3,speex,2.422,2.043,2.503,2.139,29.942530730897,28.4355,102.632,102.632,4.25825,7.53459576717837,37.0273462432223,36.466,108.847,108.847,6.5425,7.72650313627752
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,20,Tor,11TelAviv-Sydney3,speex,2.83,2.574,2.918,2.701,22.8805448504983,22.8415,42.313,42.313,2.181,2.99515599070012,26.3983043478261,24.727,57.847,57.847,5.253,6.13945504115748
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,21,Tor,11TelAviv-Sydney3,speex,2.65,2.327,2.506,2.143,22.4751844331641,22.032,32.06,32.06,3.7875,3.03368467254897,35.6181587301587,34.7885,61.764,61.764,5.84575,6.00600878920899
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,22,Tor,11TelAviv-Sydney3,speex,3.018,2.848,2.656,2.334,27.0834983388704,26.985,38.942,38.942,2.56575,3.17586115496907,37.2333301587302,36.8795,61.68,61.68,5.87,5.71835461086863
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,23,Tor,11TelAviv-Sydney3,speex,3.023,2.856,2.306,1.915,21.8161088039867,21.4205,38.813,38.813,2.9945,2.91320849830031,37.1690737179487,36.3645,67.392,67.392,8.413,6.47796233327685
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,24,Tor,11TelAviv-Sydney3,speex,3.035,2.874,3.116,2.995,19.888762063228,19.801,26.243,26.243,1.90375,2.17434720973169,26.3234960380349,25.029,53.369,53.369,4.1085,5.36187388470633
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,25,Tor,11TelAviv-Sydney3,speex,2.831,2.575,2.383,1.998,22.6472632890365,22.4515,34.638,34.638,3.31625,3.13449373273364,36.9710437549722,36.37,73.846,73.846,8.5,7.04788189195115
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,26,Tor,11TelAviv-Sydney3,speex,2.809,2.545,2.22,1.827,23.0963936877076,22.194,51.744,51.744,3.388,5.2872851804788,37.0566381631037,36.515,65.414,65.414,8.4135,6.9838965971432
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,27,Tor,11TelAviv-Sydney3,speex,2.962,2.765,2.367,1.98,21.9375739202658,21.892,41.296,41.296,2.22225,3.03311570059862,36.7189857369255,36.158,66.726,66.726,8.319,6.83104997924825
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,28,Tor,11TelAviv-Sydney3,speex,2.547,2.193,2.27,1.877,26.7201035072712,26.513,42.718,42.718,3.326,3.74987565644027,37.6676221523959,37.101,66.977,66.977,7.105,6.37217765624499
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,29,Tor,11TelAviv-Sydney3,speex,2.91,2.69,2.525,2.166,21.6855955149502,21.7765,29.768,29.768,3.39225,2.81724385691167,35.6368719367589,34.791,59.947,59.947,5.837,5.3525260123625
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,30,Tor,11TelAviv-Sydney3,speex,2.896,2.669,3.03,2.867,18.8368546511628,18.5265,37.732,37.732,2.942,2.85782351883526,25.5622411067194,24.424,49.245,49.245,3.46,5.16129485975386
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,31,Tor,11TelAviv-Sydney3,speex,2.812,2.549,2.881,2.648,19.3148438538206,19.188,39.272,39.272,2.8845,3.22356904848408,25.5155439429929,23.833,50.729,50.729,4.1435,5.63526403191886
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,32,Tor,11TelAviv-Sydney3,speex,2.718,2.417,2.699,2.391,23.1589950166113,22.6415,60.302,60.302,3.19725,4.32514085144592,36.5319881141046,35.9175,70.191,70.191,8.212,6.72429757227187
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,33,Tor,11TelAviv-Sydney3,speex,2.59,2.248,2.118,1.731,23.2019440734558,22.85,49.514,49.514,3.4995,3.82802294776284,36.9022630331754,36.145,71.621,71.621,8.561,7.25872753379063
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,34,Tor,11TelAviv-Sydney3,speex,2.713,2.41,2.361,1.975,21.5022508305648,20.822,44.395,44.395,3.65725,3.7939777646525,37.3879454545455,36.431,81.677,81.677,8.816,7.90908590407282
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,35,Tor,11TelAviv-Sydney3,speex,2.718,2.417,2.553,2.2,23.3488023255814,23.266,38.818,38.818,2.349,3.06806697152678,37.3474449722882,36.739,76.823,76.823,8.2355,7.12205662127039
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,36,Tor,11TelAviv-Sydney3,speex,2.891,2.662,2.204,1.811,22.1028413621262,21.596,38.694,38.694,3.2595,3.34501337631071,36.856209486166,36.586,58.715,58.715,7.731,6.11663365492661
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,37,Tor,11TelAviv-Sydney3,speex,2.992,2.81,2.225,1.832,21.9577890365449,21.9645,28.758,28.758,2.359,2.46411766676369,36.2715422924901,35.486,75.229,75.229,8.148,6.7805292674792
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,38,Tor,11TelAviv-Sydney3,speex,2.904,2.681,2.429,2.051,20.8532367109635,20.809,34.839,34.839,2.4355,2.60658436613958,35.1368438485804,34.556,58.609,58.609,5.14375,5.65246012020281
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,39,Tor,11TelAviv-Sydney3,speex,3.047,2.892,2.89,2.661,19.6710083056478,19.452,35.021,35.021,2.49675,2.74841497190405,26.0059596837945,24.611,48.517,48.517,3.767,5.39004457566405
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,40,Tor,11TelAviv-Sydney3,speex,2.837,2.584,2.446,2.07,21.0330373754153,21.016,27.617,27.617,2.39875,2.31441346462094,37.4681770750988,36.589,80.342,80.342,8.724,7.66178546301564
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,41,Tor,11TelAviv-Sydney3,speex,2.771,2.49,2.283,1.891,22.5131121262459,22.108,42.957,42.957,2.99625,3.75088035018212,37.1746869085173,36.507,71.101,71.101,8.751,7.21065634378803
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,42,Tor,11TelAviv-Sydney3,speex,2.655,2.333,2.559,2.208,22.7447458333333,22.29,46.039,46.039,2.7605,3.73953275230618,36.9551346456693,36.801,58.102,58.102,7.20475,5.81310074997621
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,43,Tor,11TelAviv-Sydney3,speex,2.928,2.717,2.468,2.096,21.9234102990033,21.736,33.065,33.065,2.36675,2.64941943974041,38.1936079051383,37.675,71.449,71.449,8.034,6.90045479476686
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,44,Tor,11TelAviv-Sydney3,speex,2.771,2.492,2.302,1.91,20.6248330564784,20.6015,41.174,41.174,2.778,2.94902653104968,35.3378134387352,34.584,59.025,59.025,5.53899999999999,5.16166526843149
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,45,Tor,11TelAviv-Sydney3,speex,2.673,2.357,2.514,2.152,22.3097206375839,21.8665,40.98,40.98,2.8405,3.46306068671572,37.6617688044339,37.073,70.355,70.355,8.5195,7.05774418548241
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,46,Tor,11TelAviv-Sydney3,speex,2.923,2.709,2.655,2.333,21.8708878737542,21.8165,30.711,30.711,2.68425,2.74180433668551,37.0238537549407,36.513,63.936,63.936,8.437,6.67012587914405
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,47,Tor,11TelAviv-Sydney3,speex,3.046,2.89,2.48,2.111,20.1676029900332,20.0615,27.888,27.888,2.08625,2.17196170762192,35.545595256917,34.621,66.304,66.304,5.08300000000001,5.44060361613386
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,48,Tor,11TelAviv-Sydney3,speex,2.895,2.667,2.574,2.228,25.7771818936877,25.0375,43.721,43.721,5.35625,4.24790303469339,36.0927019077902,34.737,86.285,86.285,6.1135,7.19303183899296
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/11TelAviv-Sydney3/caller/log.json,49,Tor,11TelAviv-Sydney3,speex,2.612,2.276,2.078,1.697,22.7125415282392,21.439,131.419,131.419,2.48775,9.22220754767022,37.39715256917,36.111,142.224,142.224,9.278,10.8085385840285
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,0,Tor,9Osaka-UAE,speex,2.559,2.208,2.668,2.35,26.3028968120805,25.283,51.848,51.848,3.7075,4.93215388597299,35.3965900079302,34.971,58.6,58.6,4.046,5.05891118226314
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,1,Tor,9Osaka-UAE,speex,2.716,2.414,2.868,2.629,26.220801501251,24.832,56.238,56.238,3.523,5.35094827122258,35.4612133227597,35.076,61.225,61.225,4.115,4.89991961495582
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,2,Tor,9Osaka-UAE,speex,2.678,2.363,2.624,2.292,26.0739413243923,24.823,50.3,50.3,3.625,5.07181085996302,35.1185110584518,34.8435,55.597,55.597,4.16175,4.67506823203533
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,3,Tor,9Osaka-UAE,speex,2.711,2.407,2.7,2.393,26.0443481171548,25.128,46.057,46.057,3.2695,4.52169028678073,35.8693715632365,35.488,56.425,56.425,4.55,5.06063971265468
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,4,Tor,9Osaka-UAE,speex,2.849,2.602,2.976,2.786,26.2712376154492,25.295,50.79,50.79,2.9765,4.64555252656828,27.8936115506329,26.435,55.253,55.253,4.54875,5.85518056827888
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,5,Tor,9Osaka-UAE,speex,2.78,2.503,2.845,2.596,25.10447319933,24.7195,46.729,46.729,2.4905,3.76438887301705,28.0086367961935,27.291,59.414,59.414,4.418,5.52611630708284
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,6,Tor,9Osaka-UAE,speex,2.868,2.629,2.807,2.542,25.1696607892527,24.763,40.404,40.404,3.117,3.41270096523512,35.9909152139461,35.387,56.936,56.936,4.485,5.4605189567208
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,7,Tor,9Osaka-UAE,speex,2.709,2.405,2.572,2.225,25.7214945606695,24.665,49.936,49.936,3.415,4.70321468652381,35.3887310126582,35.0215,57.115,57.115,4.0205,4.77829308420179
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,8,Tor,9Osaka-UAE,speex,2.83,2.574,2.909,2.688,25.2686486261449,24.386,50.889,50.889,2.871,4.28499326309469,26.9191224328594,25.7245,50.71,50.71,4.22425,5.21580031171801
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,9,Tor,9Osaka-UAE,speex,2.718,2.418,3.102,2.975,25.9919076406381,24.73,46.865,46.865,3.411,4.86415840629668,26.7693199369582,25.856,44.186,44.186,3.818,4.46738451435926
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,10,Tor,9Osaka-UAE,speex,2.942,2.737,3.045,2.89,25.9414008368201,24.794,54.215,54.215,2.694,4.87016597464628,27.499227056962,26.3265,65.847,65.847,4.4335,5.43739914057838
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,11,Tor,9Osaka-UAE,speex,2.68,2.366,2.951,2.75,26.0388970711297,25.296,58.79,58.79,2.5935,4.42060679099821,27.9971039370079,26.5305,69.977,69.977,4.00775,6.39949342990532
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,12,Tor,9Osaka-UAE,speex,2.679,2.365,2.45,2.075,27.1516939799331,26.143,59.432,59.432,3.5725,5.21658572657203,35.4988635294118,34.931,63.73,63.73,4.7725,5.77542801490085
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,13,Tor,9Osaka-UAE,speex,2.785,2.51,2.584,2.24,26.0754551550713,25.312,44.153,44.153,2.773,4.15759121906438,34.5610253164557,34.297,50.364,50.364,3.73025,4.41806024951237
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,14,Tor,9Osaka-UAE,speex,2.725,2.428,3.085,2.949,26.314840167364,24.754,63.478,63.478,3.3825,5.81112319415229,27.1250673534073,25.8575,50.323,50.323,4.0445,5.01072926776388
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,15,Tor,9Osaka-UAE,speex,3.064,2.918,3.088,2.954,23.6360441666667,23.521,38.709,38.709,1.605,2.82240765654061,27.2608433544304,25.821,49.404,49.404,4.4305,5.12314515920016
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,16,Tor,9Osaka-UAE,speex,2.647,2.322,2.646,2.32,26.2040041911148,25.507,49.947,49.947,3.168,4.21444455476446,35.5689668508287,35.032,60.599,60.599,4.5205,5.23663537503166
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,17,Tor,9Osaka-UAE,speex,2.732,2.437,2.42,2.04,25.8738026868178,24.916,50.355,50.355,3.3055,4.50969351663458,35.4626242088608,35.1065,54.682,54.682,4.39149999999999,4.86147092312816
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,18,Tor,9Osaka-UAE,speex,2.793,2.522,2.865,2.625,26.3766951423786,25.0045,59.593,59.593,3.36625,5.45137557154046,35.5260860299921,35.049,59.88,59.88,4.381,5.23392404628619
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,19,Tor,9Osaka-UAE,speex,2.781,2.505,2.788,2.514,25.1053500837521,24.41,48.8,48.8,2.57225,3.65077696580276,34.7324617205998,34.296,53.822,53.822,3.6445,4.61362189221991
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,20,Tor,9Osaka-UAE,speex,2.779,2.502,2.942,2.737,25.5917755443886,24.5885,43.533,43.533,3.15125,3.83939319823245,27.1225123113582,26.058,50.902,50.902,4.6005,4.72314747026617
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,21,Tor,9Osaka-UAE,speex,2.719,2.419,3.008,2.834,26.0491672240803,24.837,51.783,51.783,3.65075,4.96977326074602,26.7954367088608,25.3165,57.733,57.733,3.7415,5.4732794634176
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,22,Tor,9Osaka-UAE,speex,2.645,2.32,2.665,2.346,30.4483690376569,28.528,86.689,86.689,5.9435,8.11405095527109,34.2483457278481,33.9815,52.786,52.786,3.45775,4.31293830892868
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,23,Tor,9Osaka-UAE,speex,2.727,2.43,3.102,2.975,25.8499991631799,24.832,41.956,41.956,3.7685,4.32786816207558,26.7826882399369,25.488,49.212,49.212,4.0195,4.98721607607479
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,24,Tor,9Osaka-UAE,speex,2.775,2.497,2.8,2.531,25.916336409396,25.1945,44.682,44.682,3.74125,3.98990729951086,34.5658046068308,34.274,54.359,54.359,3.53249999999999,4.55377070663375
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,25,Tor,9Osaka-UAE,speex,2.753,2.465,2.716,2.416,26.0799271356784,25.1415,46.63,46.63,3.03325,4.45479276404027,34.7412186266772,34.354,51.463,51.463,3.8585,4.64305818269249
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,26,Tor,9Osaka-UAE,speex,2.618,2.285,2.647,2.322,27.1883475711893,26.251,53.083,53.083,3.8745,4.90597842577103,35.4357375886525,34.647,65.656,65.656,4.20200000000001,5.39436004378947
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,27,Tor,9Osaka-UAE,speex,2.725,2.428,2.668,2.349,25.2913322203673,24.736,46.311,46.311,2.86375,4.13389742995441,35.1656044303797,34.7725,56.452,56.452,4.3465,4.87870102581614
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,28,Tor,9Osaka-UAE,speex,2.813,2.55,2.509,2.146,25.1208756302521,24.379,46.214,46.214,2.61775,4.15298032653577,33.8772689873418,33.7055,53.213,53.213,3.0975,4.01502566648941
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,29,Tor,9Osaka-UAE,speex,2.643,2.317,2.517,2.156,26.3245439330544,25.401,51.531,51.531,3.594,4.70275442297921,35.5025671167593,34.976,60.84,60.84,4.17100000000001,5.35884686723602
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,30,Tor,9Osaka-UAE,speex,2.672,2.355,2.355,1.967,30.6797665271967,28.812,110.69,110.69,4.946,8.86421346860336,37.7254479248238,36.988,71.379,71.379,7.05200000000001,6.76809007475678
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,31,Tor,9Osaka-UAE,speex,2.685,2.373,2.689,2.379,25.8025745393635,24.7075,46.981,46.981,3.34925,4.70456973810311,35.384202681388,35.0755,64.482,64.482,4.25725,5.13065834473927
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,32,Tor,9Osaka-UAE,speex,2.558,2.207,2.395,2.013,28.1625740585774,27.203,50.47,50.47,5.211,5.54938852579402,35.9601748417722,35.562,60.285,60.285,4.83975,5.16739049865652
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,33,Tor,9Osaka-UAE,speex,2.606,2.268,2.836,2.582,25.5674308466052,24.9,49.334,49.334,3.282,3.92828312380774,35.3580729579699,35.041,54.87,54.87,4.23200000000001,4.86355352297714
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,34,Tor,9Osaka-UAE,speex,2.8,2.532,2.611,2.275,25.5145398824517,24.55,47.249,47.249,3.1725,4.47568629804794,34.7749620253165,34.639,56.041,56.041,3.80575,4.39845121019183
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,35,Tor,9Osaka-UAE,speex,2.696,2.388,2.728,2.431,25.4744063811923,25.001,49.594,49.594,3.413,4.06690147051167,26.2578135860979,25.3035,46.96,46.96,3.59175,4.48214878891955
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,36,Tor,9Osaka-UAE,speex,2.83,2.574,2.612,2.277,25.4951818943839,24.758,49.478,49.478,2.947,4.04059174635085,35.3443076923077,35.05,58.207,58.207,4.087,4.70551012201918
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,37,Tor,9Osaka-UAE,speex,2.703,2.397,2.846,2.596,28.21371679198,26.047,69.945,69.945,5.298,7.25978311110104,35.1720118670886,35,56.219,56.219,3.92725,4.42376034505897
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,38,Tor,9Osaka-UAE,speex,2.636,2.307,2.791,2.519,24.3808589420655,23.749,40.329,40.329,2.4305,3.56128672670902,34.5220909810127,34.219,53.739,53.739,3.47075,4.34441718163548
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,39,Tor,9Osaka-UAE,speex,2.805,2.539,2.61,2.273,25.7771066330814,24.759,48.069,48.069,3.4925,4.57591579532784,35.2468251582278,34.472,63.089,63.089,4.00825,5.57999802160435
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,40,Tor,9Osaka-UAE,speex,2.941,2.736,2.649,2.325,25.722455304929,24.618,50.897,50.897,3.147,4.94644888811405,35.5438481510622,35.079,62.869,62.869,4.02950000000001,5.02777849126617
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,41,Tor,9Osaka-UAE,speex,2.766,2.484,2.554,2.202,26.0928440905281,25.213,53.083,53.083,3.091,4.54905854141884,34.9410173775671,34.8555,51.595,51.595,3.99425,4.37978460473657
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,42,Tor,9Osaka-UAE,speex,2.81,2.546,2.633,2.303,26.2312994966443,25.4005,52.507,52.507,3.2245,4.52351310853147,35.1215632911392,34.84,52.883,52.883,4.18675,4.60478255108582
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,43,Tor,9Osaka-UAE,speex,2.688,2.377,2.534,2.177,27.9914660519698,27.074,56.611,56.611,4.75,4.92451760974145,35.2062028301887,34.8645,64.265,64.265,4.06424999999999,5.18131545391153
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,44,Tor,9Osaka-UAE,speex,2.714,2.412,2.56,2.209,26.5362147651007,25.086,66.499,66.499,3.32575,5.72307836767379,35.5969897395422,35.008,68.286,68.286,4.399,5.57591098210018
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,45,Tor,9Osaka-UAE,speex,2.718,2.417,2.725,2.427,27.6043364016736,26.735,61.627,61.627,4.33,5.55720129653616,34.9003985849057,34.62,52.921,52.921,4.09775,4.78635448388553
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,46,Tor,9Osaka-UAE,speex,2.996,2.816,2.915,2.697,25.1648918692372,24.118,48.973,48.973,2.541,4.42610523897165,27.3598927173062,26.188,45.289,45.289,4.505,4.5566796529364
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,47,Tor,9Osaka-UAE,speex,2.789,2.517,3.005,2.83,25.9288891687657,24.498,54.484,54.484,3.2,5.21322947742997,35.1732328334649,35.105,50.576,50.576,3.91,4.23472200522579
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,48,Tor,9Osaka-UAE,speex,2.803,2.536,2.581,2.236,26.3726242677824,25.471,49.433,49.433,3.8475,4.82132795501709,35.2703217391304,34.973,57.468,57.468,4.064,4.83232327992311
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/9Osaka-UAE/caller/log.json,49,Tor,9Osaka-UAE,speex,2.493,2.127,2.573,2.225,27.9967163179916,26.968,57.608,57.608,4.677,5.61180843029394,34.2282928176796,33.897,50.193,50.193,3.419,4.22241588570103
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/5sans-amster/caller/log.json,0,Tor,5sans-amster,speex,2.961,2.765,2.974,2.784,24.6274036544851,24.273,37.458,37.458,2.31375,3.05267516734529,24.6424052339413,24.378,47.925,47.925,2.169,3.57764295776901
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/5sans-amster/caller/log.json,1,Tor,5sans-amster,speex,2.797,2.527,3.179,3.089,28.7231810631229,27.4115,120.431,120.431,4.63175,8.49718391777196,25.0267692307692,24.611,41.678,41.678,1.7635,3.47792993752357
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/5sans-amster/caller/log.json,2,Tor,5sans-amster,speex,2.943,2.738,3.139,3.03,24.5242285951787,24.194,38.913,38.913,2.086,3.00079290632812,25.2478788598575,24.345,50.998,50.998,2.1,4.33036921236796
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/5sans-amster/caller/log.json,3,Tor,5sans-amster,speex,2.933,2.724,3.179,3.09,24.8694310631229,24.1145,53.447,53.447,1.8725,4.00328332612853,24.0116970658208,23.964,35.863,35.863,1.689,2.73233191647882
